Setting up a new session...
epoch:83|margin:0.3000|loss:0.0004|reg:0.0000|acc:0.9959|meanMargin:0.8597
epoch:84|margin:0.3000|loss:0.0004|reg:0.0000|acc:0.9974|meanMargin:0.8862
epoch:85|margin:0.3000|loss:0.0016|reg:0.0000|acc:0.9944|meanMargin:0.8219
epoch:86|margin:0.3000|loss:0.0013|reg:0.0000|acc:0.9951|meanMargin:0.7680
epoch:87|margin:0.3000|loss:0.0012|reg:0.0000|acc:0.9933|meanMargin:0.7636
epoch:88|margin:0.3000|loss:0.0002|reg:0.0000|acc:0.9981|meanMargin:0.7413
epoch:89|margin:0.3000|loss:0.0003|reg:0.0000|acc:0.9963|meanMargin:0.7524
epoch:90|margin:0.3000|loss:0.0004|reg:0.0000|acc:0.9966|meanMargin:0.7725
epoch:91|margin:0.3000|loss:0.0001|reg:0.0000|acc:0.9978|meanMargin:0.8237
epoch:92|margin:0.3000|loss:0.0014|reg:0.0000|acc:0.9944|meanMargin:0.8286
epoch:93|margin:0.3000|loss:0.0010|reg:0.0000|acc:0.9910|meanMargin:0.7726
epoch:94|margin:0.3000|loss:0.0003|reg:0.0000|acc:0.9966|meanMargin:0.8101
epoch:95|margin:0.3000|loss:0.0006|reg:0.0000|acc:0.9940|meanMargin:0.8321
epoch:96|margin:0.3000|loss:0.0004|reg:0.0000|acc:0.9955|meanMargin:0.8092
epoch:97|margin:0.3000|loss:0.0001|reg:0.0000|acc:0.9981|meanMargin:0.8578
epoch:98|margin:0.3000|loss:0.0011|reg:0.0000|acc:0.9907|meanMargin:0.8197
epoch:99|margin:0.3000|loss:0.0025|reg:0.0000|acc:0.9881|meanMargin:0.8041
epoch:100|margin:0.3000|loss:0.0004|reg:0.0000|acc:0.9951|meanMargin:0.8504
epoch:101|margin:0.3000|loss:0.0003|reg:0.0000|acc:0.9981|meanMargin:0.8994
epoch:102|margin:0.3000|loss:0.0004|reg:0.0000|acc:0.9970|meanMargin:0.8745
epoch:103|margin:0.3000|loss:0.0006|reg:0.0000|acc:0.9940|meanMargin:0.8234
epoch:104|margin:0.3000|loss:0.0003|reg:0.0000|acc:0.9974|meanMargin:0.8815
epoch:105|margin:0.3000|loss:0.0001|reg:0.0000|acc:0.9970|meanMargin:0.8928
epoch:106|margin:0.3000|loss:0.0005|reg:0.0000|acc:0.9955|meanMargin:0.8852
epoch:107|margin:0.3000|loss:0.0006|reg:0.0000|acc:0.9940|meanMargin:0.8715
epoch:108|margin:0.3000|loss:0.0009|reg:0.0000|acc:0.9940|meanMargin:0.8740
epoch:109|margin:0.3000|loss:0.0000|reg:0.0000|acc:0.9989|meanMargin:0.9086
