Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2011/3/11,578.22,580,573.33,576.71,6057900,0,1,290.0052183,290.8979742,287.5526475,289.2478805,6057900
2011/3/14,572.8,578.29,568.02,569.99,5626500,0,1,287.2868269,290.0403267,284.8894264,285.8774764,5626500
2011/3/15,557.5,571,555.5,569.56,8003100,0,1,279.613139,286.3840401,278.6100425,285.6618106,8003100
2011/3/16,568.01,569.79,551.2801,557.1,7589400,0,1,284.8844109,285.7771667,276.4935591,279.4125197,7589400
2011/3/17,564.48,569,560.54,561.36,5792800,0,1,283.1139456,285.3809436,281.1378456,281.5491151,5792800
2011/3/18,564.64,567.99,559.74,561.06,6590600,0,1,283.1941933,284.8743799,280.736607,281.3986507,6590600
2011/3/21,570.22,579.8,569.02,576.5,6035700,0,1,285.9928325,290.7976645,285.3909746,289.1425554,6035700
2011/3/22,577.27,579.23,572.51,577.32,3770000,0,1,289.5287475,290.511782,287.1413779,289.5538249,3770000
2011/3/23,575.19,582.45,572,582.16,3628700,0,1,288.4855272,292.1267673,286.8855883,291.9813184,3628700
2011/3/24,585.43,588.39,578.8,586.89,4193200,0,1,293.6213811,295.1059638,290.2961163,294.3536415,4193200
2011/3/25,586.88,586.91,579.24,579.74,5711000,0,1,294.348626,294.3636725,290.5167975,290.7675716,5711000
2011/3/28,582.07,584.99,574.71,575.36,4432300,0,1,291.936179,293.4006999,288.244784,288.5707904,4432300
2011/3/29,576,581.89,573.01,581.73,3206300,0,1,288.8917813,291.8459003,287.392152,291.7656526,3206300
2011/3/30,584.38,585.5,580.5819,581.84,2841700,0,1,293.0947554,293.6564895,291.1898251,291.8208229,2841700
2011/3/31,583,588.1612,581.74,586.76,4054700,0,1,292.4026189,294.9912096,291.7706681,294.2884402,4054700
2011/4/1,588.76,595.19,588.76,591.8,5221100,0,1,295.2915367,298.5164918,295.2915367,296.8162433,5221100
2011/4/4,593,594.74,583.1,587.68,4104800,0,1,297.4181012,298.2907951,292.4527737,294.7498646,4104800
2011/4/5,581.08,581.49,565.68,569.09,12082900,0,1,291.4396463,291.645281,283.7158035,285.426083,12082900
2011/4/6,572.18,575.16,568,574.18,5331200,0,1,286.975867,288.4704807,284.8793954,287.9789635,5331200
2011/4/7,575.73,580.64,574.19,580,5057900,0,1,288.7563632,291.218965,287.983979,290.8979742,5057900
2011/4/8,584.8864,584.89,578.06,578.16,3799700,0,1,293.3487395,293.350545,289.9249706,289.9751254,3799700
2011/4/11,576.2,578.1,573,577.37,3712600,0,1,288.9920909,289.9450325,287.3871366,289.5789023,3712600
2011/4/12,575,576.915,568.05,570.61,4167000,0,1,288.390233,289.3506979,284.9044728,286.1884363,4167000
2011/4/13,575.51,577.6,571.75,576.28,4134600,0,1,288.6460226,289.6942584,286.7602013,289.0322148,4134600
2011/4/14,575.19,579.45,572.1,578.51,10901600,0,1,288.4855272,290.6221227,286.9357432,290.1506673,10901600
2011/4/15,545.29,545.75,530.06,530.7,28059300,0,1,273.4892351,273.7199473,265.8506555,266.1716464,28059300
2011/4/18,526.42,527.664,519,526.84,10069500,0,1,264.0250199,264.6489459,260.3035321,264.2356702,10069500
2011/4/19,529.95,530.88,520.9,521.53,5362800,0,1,265.7954852,266.2619251,261.2564737,261.5724491,5362800
2011/4/20,525.9,526.82,521.39,525.73,6113800,0,1,263.7642149,264.2256392,261.5022323,263.6789517,6113800
2011/4/21,527.49,528.28,522.39,525.1,4935200,0,1,264.5616766,264.9578997,262.0037806,263.3629763,4935200
2011/4/25,525.25,527,522.01,525.05,3258300,0,1,263.4382085,264.3159179,261.8131922,263.3378989,3258300
2011/4/26,526.52,537.4399,525.21,532.82,6993000,0,1,264.0751748,269.5520313,263.4181466,267.2349286,6993000
2011/4/27,538,538.11,534.35,537.76,4592200,0,1,269.8329485,269.8881188,268.0022974,269.7125769,4592200
2011/4/28,538.06,539.248,534.08,537.97,3996000,0,1,269.8630414,270.4588807,267.8668794,269.817902,3996000
2011/4/29,540,544.1,538.51,544.1,8448500,0,1,270.8360449,272.8923927,270.0887381,272.8923927,8448500
2011/5/2,545.7,545.73,537.12,538.56,4263100,0,1,273.6948698,273.7099163,269.391586,270.1138155,4263100
2011/5/3,537.13,542.01,529.63,533.89,4158800,0,1,269.3966015,271.8441569,265.6349898,267.7715852,4158800
2011/5/4,535.17,539,533.02,535.79,4229700,0,1,268.413567,270.3344967,267.3352383,268.7245269,4229700
2011/5/5,533.86,539.4212,531.5,534.27,3991600,0,1,267.7565388,270.5457488,266.572885,267.9621736,3991600
2011/5/6,538.15,541.46,535.18,535.3,4108000,0,1,269.9081807,271.5683053,268.4185824,268.4787682,4108000
2011/5/9,535,538.49,531.1,537.68,3893500,0,1,268.3283038,270.0787071,266.3722657,269.672453,3893500
2011/5/10,540,544.43,537.54,542.66,4081700,0,1,270.8360449,273.0579036,269.6022363,272.1701632,4081700
2011/5/11,540.14,543.5471,533.69,535.45,4672900,0,1,270.9062617,272.6150867,267.6712756,268.5540005,4672900
2011/5/12,535.24,536.94,530.91,535.05,2893700,0,1,268.4486753,269.3013073,266.2769715,268.3533812,2893700
2011/5/13,534.61,535.92,529.05,529.55,4213100,0,1,268.1327,268.7897281,265.3440918,265.5948659,4213100
2011/5/16,526.31,527.27,516.4,518.42,5910400,0,1,263.9698496,264.4513359,258.9995067,260.0126341,5910400
2011/5/17,515.43,531.22,515.03,530.46,6600500,0,1,258.5130049,266.4324515,258.3123856,266.0512748,6600500
2011/5/18,529.54,530.33,525.7,529.81,3902400,0,1,265.5898504,265.9860735,263.6639052,265.7252684,3902400
2011/5/19,532.73,536.54,529.72,531.25,4932400,0,1,267.1897893,269.100688,265.6801291,266.4474979,4932400
2011/5/20,531.8,531.99,523.13,524.03,4630300,0,1,266.7233494,266.8186436,262.3749263,262.8263197,4630300
2011/5/23,516.6,520,513.4,518.39,4595400,0,1,259.0998163,260.8050803,257.494862,259.9975876,4595400
2011/5/24,520.37,523.962,518.15,518.26,3796200,0,1,260.9906531,262.7922144,259.8772161,259.9323864,3796200
2011/5/25,517.33,522.77,517.25,519.67,2600500,0,1,259.4659465,262.1943689,259.4258227,260.6395694,2600500
2011/5/26,517.7,522.12,515,518.13,4232700,0,1,259.6515194,261.8683625,258.2973391,259.8671851,4232700
2011/5/27,518.48,521.79,516.3,520.9,3488100,0,1,260.042727,261.7028516,258.9493518,261.2564737,3488100
2011/5/31,525,529.05,523.5,529.02,5369200,0,1,263.3128215,265.3440918,262.5604991,265.3290453,5369200
2011/6/1,528.04,533.1999,525.31,525.6,5905800,0,1,264.8375281,267.4254668,263.4683014,263.6137504,5905800
2011/6/2,527.57,530.3,522.48,528.06,4404500,0,1,264.6018004,265.9710271,262.0489199,264.847559,4404500
2011/6/3,522,527.6,521.5,523.08,3493500,0,1,261.8081768,264.6168469,261.5574026,262.3498489,3493500
2011/6/6,525.18,526.8182,519.25,521.06,3880300,0,1,263.4031001,264.2247364,260.4289191,261.3367214,3880300
2011/6/7,522.89,524.63,518.99,519.03,3811300,0,1,262.2545547,263.1272486,260.2985166,260.3185785,3811300
2011/6/8,516.53,521.24,515.78,519.17,3303400,0,1,259.0647079,261.4270001,258.6885468,260.3887953,3303400
2011/6/9,520,520,515.64,516.73,3374800,0,1,260.8050803,260.8050803,258.61833,259.1650176,3374800
2011/6/10,514.08,516.69,509.29,509.505,4874900,0,1,257.8359148,259.1449557,255.4334987,255.5413316,4874900
2011/6/13,510,510.2,502.17,504.73,4849700,0,1,255.789598,255.8899076,251.8624753,253.1464388,4849700
2011/6/14,508.15,514.08,506.99,508.37,4678300,0,1,254.8617338,257.8359148,254.2799378,254.9720744,4678300
2011/6/15,505.03,508.35,500.61,502.95,4142400,0,1,253.2969033,254.9620434,251.0800601,252.253683,4142400
2011/6/16,502.81,506.57,496.67,500.37,5508400,0,1,252.1834662,254.0692876,249.1039601,250.9596885,5508400
2011/6/17,506.18,506.69,484.8,485.02,10480300,0,1,253.8736837,254.1294733,243.1505826,243.2609232,10480300
2011/6/20,485,486.23,479.23,484.58,6051100,0,1,243.2508922,243.8677965,240.3569589,243.0402419,6051100
2011/6/21,487.19,493.94,484.734,493,5525200,0,1,244.3492828,247.7347334,243.1174804,247.2632781,5525200
2011/6/22,491.45,492.35,486.73,487.005,4809300,0,1,246.4858783,246.9372717,244.1185706,244.2564964,4809300
2011/6/23,482.13,482.86,473.73,480.22,9593700,0,1,241.8114488,242.177579,237.5984436,240.8534917,9593700
2011/6/24,480.68,480.75,473.02,474.88,7603500,0,1,241.0842038,241.1193122,237.2423444,238.1752241,7603500
2011/6/27,474,488.4,473.6,482.8,6882500,0,1,237.7338617,244.9561562,237.5332424,242.1474861,6882500
2011/6/28,484.02,496.2075,484.02,493.65,5424700,0,1,242.7593749,248.871994,242.7593749,247.5892844,5424700
2011/6/29,496.54,500.25,492.38,497.57,4681300,0,1,249.0387588,250.8995027,246.9523181,249.5553535,4681300
2011/6/30,501.99,506.67,501.5,506.38,4851900,0,1,251.7721967,254.1194424,251.526438,253.9739934,4851900
2011/7/1,506.74,521.18,506.38,521.028,7266100,0,1,254.1545508,261.3969072,253.9739934,261.3206719,7266100
2011/7/5,525.3,535.4,525.3,532.44,7690700,0,1,263.4632859,268.5289231,263.4632859,267.0443403,7690700
2011/7/6,533.5,538.51,533.04,535.36,5385800,0,1,267.5759814,270.0887381,267.3452692,268.5088611,5385800
2011/7/7,541,550.68,535.88,546.6,7863100,0,1,271.3375932,276.19258,268.7696662,274.1462633,7863100
2011/7/8,532.95,537.65,527.27,531.99,9530800,0,1,267.3001299,269.6574066,264.4513359,266.8186436,9530800
2011/7/11,528.18,535.98,525.5,527.28,5672900,0,1,264.9077448,268.819821,263.5635956,264.4563514,5672900
2011/7/12,528.16,539.42,526,534.01,5676700,0,1,264.8977139,270.545147,263.8143697,267.831771,5676700
2011/7/13,537,544,536.484,538.26,5574800,0,1,269.3314002,272.8422379,269.0726013,269.963351,5574800
2011/7/14,539.12,542,526.73,528.94,13285700,0,1,270.3946825,271.8391414,264.1804999,265.2889215,13285700
2011/7/15,597.5,600.25,588.1601,597.62,27436700,0,1,299.6750682,301.0543259,294.9906579,299.735254,27436700
2011/7/18,592.49,602.05,592,594.94,8927600,0,1,297.1623116,301.9571127,296.916553,298.3911048,8927600
2011/7/19,596.14,604.68,595.53,602.55,5929000,0,1,298.9929626,303.2761845,298.6870182,302.2078868,5929000
2011/7/20,602.18,602.83,595.35,595.35,4451100,0,1,302.0223139,302.3483203,298.5967395,298.5967395,4451100
2011/7/21,594.03,608.06,594.01,606.99,6932000,0,1,297.9346959,304.9714176,297.9246649,304.4347609,6932000
2011/7/22,605.39,619.5,604.27,618.23,7049300,0,1,303.6322838,310.7091293,303.0705498,310.0721631,7049300
2011/7/25,613.36,625.4092,613,618.98,6256900,0,1,307.6296232,313.6728781,307.4490658,310.4483242,6256900
2011/7/26,618.05,627.4992,617.218,622.52,4681100,0,1,309.9818844,314.7211139,309.5645963,312.223805,4681100
2011/7/27,617.18,620.95,604.75,607.22,7860900,0,1,309.5455374,311.4363743,303.3112929,304.550117,7860900
2011/7/28,605.19,615.98,603,610.94,6210500,0,1,303.5319741,308.9436795,302.4335835,306.4158765,6210500
2011/7/29,604.23,614.96,603.69,603.69,8266500,0,1,303.0504878,308.4321003,302.7796518,302.7796518,8266500
2011/8/1,611.22,615.5,599.18,606.77,7924200,0,1,306.55631,308.7029364,300.5176693,304.3244203,7924200
2011/8/2,606,609.67,591.57,592.4,6394700,0,1,303.9382282,305.7789102,296.7008872,297.1171722,6394700
2011/8/3,594.27,603,583.626,601.17,7643700,0,1,298.0550674,302.4335835,292.7165881,301.5157502,7643700
2011/8/4,594.5,598.85,577.47,577.52,9819300,0,1,298.1704235,300.3521583,289.6290572,289.6541346,9819300
2011/8/5,582.545,590,562,579.04,11846300,0,1,292.1744144,295.9134565,281.870106,290.4164879,11846300
2011/8/8,562.98,569,544.35,546.02,14978200,0,1,282.3616233,285.3809436,273.0177797,273.8553653,14978200
2011/8/9,561,574.61,541.01,573.41,12926400,0,1,281.3685578,288.1946292,271.3426086,287.5927713,12926400
2011/8/10,561.38,564.12,547.73,549.01,10728400,0,1,281.5591461,282.9333883,274.7130128,275.3549945,10728400
2011/8/11,553.82,568.5,548.41,562.13,9651500,0,1,277.7674415,285.1301695,275.0540656,281.9353073,9651500
2011/8/12,569.5,570.5,560.4,563.77,6302200,0,1,285.6317177,286.133266,281.0676288,282.7578464,6302200
2011/8/15,553.43,564.99,546.05,557.23,14275500,0,1,277.5718377,283.3697352,273.8704117,279.477721,14275500
2011/8/16,552.43,552.44,530.3,539,13864900,0,1,277.0702894,277.0753049,265.9710271,270.3344967,13864900
2011/8/17,540.03,543.69,530.77,533.15,8150000,0,1,270.8510914,272.6867579,266.2067547,267.4004395,8150000
2011/8/18,523.47,524.89,500.49,504.88,12568800,0,1,262.5454527,263.2576511,251.0198743,253.221671,12568800
2011/8/19,499.34,514.87,490.86,490.92,10809100,0,1,250.4430938,258.2321379,246.1899648,246.2200577,10809100
2011/8/22,504,507,494.53,498.17,9801900,0,1,252.7803086,254.2849533,248.0306468,249.8562824,9801900
2011/8/23,503.5,521.41,499.058,518.82,8684900,0,1,252.5295345,261.5122633,250.3016572,260.2132534,8684900
2011/8/24,519.33,530,517.23,523.29,7181800,0,1,260.469043,265.8205626,259.4157917,262.455174,7181800
2011/8/25,530.38,537.27,518.3,520.04,6579400,0,1,266.0111509,269.4668183,259.9524483,260.8251422,6579400
2011/8/26,519.99,530.454,513.14,526.86,7185400,0,1,260.8000648,266.0482655,257.3644594,264.2457012,7185400
2011/8/29,534.56,539.45,533.562,539.08,4666900,0,1,268.1076225,270.5601934,267.6070774,270.3746206,4666900
2011/8/30,538.19,542.99,530.81,540.7,5972000,0,1,269.9282426,272.3356741,266.2268167,271.1871287,5972000
2011/8/31,544.74,546.3,536,540.96,5381200,0,1,273.2133835,273.9957988,268.829852,271.3175312,5381200
2011/9/1,540.75,543.83,531.216,532.5,4826100,0,1,271.2122061,272.7569747,266.4304453,267.0744332,4826100
2011/9/2,524.47,527.9197,520.73,524.84,4797500,0,1,263.0470009,264.7771918,261.1712105,263.2325737,4797500
2011/9/6,510.8,522.76,510.5,522.18,5426100,0,1,256.1908366,262.1893534,256.0403721,261.8984554,5426100
2011/9/7,530.45,535.939,527.4,534.03,5506000,0,1,266.0462593,268.7992576,264.5165372,267.841802,5506000
2011/9/8,533.8,539.1,531.9,534.96,4756200,0,1,267.7264459,270.3846515,266.7735043,268.3082418,4756200
2011/9/9,531.4,534.65,521.19,524.85,6531000,0,1,266.5227301,268.1527619,261.4019227,263.2375892,6531000
2011/9/12,520.67,531.99,517.5,530.12,5335400,0,1,261.1411176,266.8186436,259.5512097,265.8807484,5335400
2011/9/13,532,533.88,523.4,529.52,4703600,0,1,266.8236591,267.7665697,262.5103443,265.5798195,4703600
2011/9/14,532.59,536.95,525.82,532.07,5383400,0,1,267.1195725,269.3063228,263.724091,266.8587675,5383400
2011/9/15,535.5,544.98,534.56,542.56,5915600,0,1,268.5790779,273.3337551,268.1076225,272.1200084,5915600
2011/9/16,544.8,546.84,543.14,546.68,7061500,0,1,273.2434764,274.2666348,272.4109064,274.1863871,7061500
2011/9/19,540.35,549.9,535.38,546.67,4931800,0,1,271.0115868,275.8013724,268.5188921,274.1813716,4931800
2011/9/20,549.4,558.52,542.67,546.625,5552600,0,1,275.5505983,280.1247182,272.1751787,274.158802,5552600
2011/9/21,547.69,555,538.86,539.2,5023500,0,1,274.6929508,278.3592684,270.2642799,270.4348063,5023500
2011/9/22,526.25,528.777,514,520.66,8791700,0,1,263.9397567,265.2071691,257.7957909,261.1361021,8791700
2011/9/23,516.56,526.42,514.5,525.51,5549000,0,1,259.0797544,264.0250199,258.046565,263.5686111,5549000
2011/9/26,527.25,532.93,513.25,531.89,5263100,0,1,264.441305,267.2900989,257.4196297,266.7684888,5263100
2011/9/27,538.2,547.05,536.05,539.34,6015700,0,1,269.9332581,274.37196,268.8549294,270.5050231,6015700
2011/9/28,541.5,544.02,527.7,528.84,4522000,0,1,271.5883673,272.8522688,264.6670017,265.2387667,4522000
2011/9/29,536.04,537.3,519.41,527.5,5807300,0,1,268.8499139,269.4818647,260.5091668,264.566692,5807300
2011/9/30,520.21,524,514.38,515.04,5441700,0,1,260.9104054,262.8112732,257.9863792,258.3174011,5441700
2011/10/3,509.85,512,495,495.52,8939800,0,1,255.7143657,256.7926944,248.2663745,248.5271796,8939800
2011/10/4,490.03,503.44,480.596,501.9,8309200,0,1,245.7736798,252.4994416,241.0420738,251.7270573,8309200
2011/10/5,496.35,507.8,480.77,504.7,9059100,0,1,248.9434646,254.6861919,241.1293432,253.1313924,9059100
2011/10/6,507.5,515.23,502.6,514.71,6841700,0,1,254.5357274,258.4126952,252.0781411,258.1518902,6841700
2011/10/7,516.83,520.5,510.3,515.12,5706000,0,1,259.2151724,261.0558544,255.9400625,258.3575249,5706000
2011/10/10,525.18,537.47,523.2,537.17,4639700,0,1,263.4031001,269.5671279,262.4100346,269.4166634,4639700
2011/10/11,533.46,546.8,533.46,543.18,5701000,0,1,267.5559195,274.2465729,267.5559195,272.4309683,5701000
2011/10/12,548.13,555.23,544.63,548.5,6349200,0,1,274.913632,278.4746245,273.1582132,275.0992049,6349200
2011/10/13,550.03,559,548.02,558.99,11363800,0,1,275.8665737,280.3654613,274.8584617,280.3604458,11363800
2011/10/14,599.47,599.6,587.57,591.68,17042700,0,1,300.6631182,300.7283195,294.6946943,296.7560575,17042700
2011/10/17,583.72,591.83,578,582.41,8008300,0,1,292.7637336,296.8312898,289.8948777,292.1067054,8008300
2011/10/18,580.19,592.56,577.4,590.51,7593900,0,1,290.9932683,297.19742,289.5939488,296.1692461,7593900
2011/10/19,587.34,592.06,579.22,580.7,5857100,0,1,294.5793382,296.9466458,290.5067666,291.2490579,5857100
2011/10/20,581.9,588.89,579.51,583.67,6751200,0,1,291.8509158,295.356738,290.6522155,292.7386562,6751200
2011/10/21,589.51,592.75,586.7,590.49,6775200,0,1,295.6676979,297.2927141,294.2583473,296.1592151,6775200
2011/10/24,586.72,599.97,586.5,596.42,6846900,0,1,294.2683783,300.9138924,294.1580377,299.1333961,6846900
2011/10/25,593.1,595,582.85,583.16,5075900,0,1,297.468256,298.4211976,292.3273866,292.4828666,5075900
2011/10/26,589.55,590.18,572.86,586.31,5740400,0,1,295.6877598,296.0037352,287.3169198,294.0627435,5740400
2011/10/27,598.42,602.7,593.3,598.67,7553000,0,1,300.1364926,302.283119,297.5685657,300.2618797,7553000
2011/10/28,594.52,602.3,594.25,600.14,5010900,0,1,298.1804545,302.0824997,298.0450365,300.9991556,5010900
2011/10/31,595.09,599.69,591.67,592.64,5110400,0,1,298.466337,300.7734589,296.751042,297.2375438,5110400
2011/11/1,580.1,585.51,576.75,578.65,6243900,0,1,290.948129,293.6615049,289.2679424,290.2208841,6243900
2011/11/2,584.9,587.96,580.48,584.82,4237500,0,1,293.3555605,294.8902981,291.1387173,293.3154367,4237500
2011/11/3,587,597.5,583.72,597.5,5334200,0,1,294.4088118,299.6750682,292.7637336,299.6750682,5334200
2011/11/4,593.5,599.74,592.43,596.14,5663900,0,1,297.6688753,300.7985363,297.1322187,298.9929626,5663900
2011/11/7,593.32,608.78,592.23,608.33,6708000,0,1,297.5785966,305.3325323,297.031909,305.1068356,6708000
2011/11/8,609,614.37,603.6,612.34,6052700,0,1,305.4428729,308.1361869,302.7345124,307.118044,6052700
2011/11/9,604.26,609.39,598.66,600.95,7414500,0,1,303.0655343,305.6384767,300.2568642,301.4054096,7414500
2011/11/10,605.935,605.9473,591.56,595.08,5731000,0,1,303.9056276,303.9117966,296.6958717,298.4613215,5731000
2011/11/11,601.3,612.09,598.6,608.35,7946000,0,1,301.5809515,306.9926569,300.2267713,305.1168665,7946000
2011/11/14,608,618.08,607.78,613,6371000,0,1,304.9413247,309.9969308,304.830984,307.4490658,6371000
2011/11/15,612.8,618.08,610.5,616.56,5346600,0,1,307.3487562,309.9969308,306.1951952,309.2345775,5346600
2011/11/16,612.08,618.3,610.61,611.47,5211700,0,1,306.9876414,310.1072714,306.2503655,306.681697,5211700
2011/11/17,610.05,612.29,596.78,600.87,6979600,0,1,305.9694985,307.0929666,299.3139535,301.3652858,6979600
2011/11/18,602,604.5,593.75,594.88,6568800,0,1,301.9320353,303.1859058,297.7942624,298.3610119,6568800
2011/11/21,587.76,588.5,572.09,580.94,5996500,0,1,294.7899885,295.1611341,286.9307277,291.3694295,5996500
2011/11/22,580,584.97,575.24,580,4805700,0,1,290.8979742,293.3906689,288.5106046,290.8979742,4805700
2011/11/23,575.35,580.25,570.11,570.11,4646900,0,1,288.5657749,291.0233612,285.9376622,285.9376622,4646900
2011/11/25,565.19,574.27,561.33,563,3121600,0,1,283.4700449,288.0241028,281.5340687,282.3716542,3121600
2011/11/28,579.37,588.82,576.5,588.19,5652100,0,1,290.5819988,295.3216296,289.1425554,295.0056542,5652100
2011/11/29,587.88,590.36,581.33,582.93,3659900,0,1,294.8501742,296.0940139,291.5650333,292.3675105,3659900
2011/11/30,597.95,599.51,592.09,599.39,6787200,0,1,299.9007649,300.6831802,296.9616923,300.6229944,6787200
2011/12/1,600,616,599,613.77,7233900,0,1,300.9289388,308.9537105,300.4273906,307.835258,7233900
2011/12/2,617.05,624,616.26,620.36,8163200,0,1,309.4803361,312.9660964,309.084113,311.1404608,8163200
2011/12/5,627.64,631.9,622.4,625.65,6388600,0,1,314.7917319,316.9283274,312.1636192,313.7936509,6388600
2011/12/6,622.99,628.62,620.24,623.77,4648300,0,1,312.4595326,315.2832492,311.080275,312.8507403,4648300
2011/12/7,621.68,625.66,618.1,623.39,4510000,0,1,311.8025045,313.7986664,310.0069618,312.6601519,4510000
2011/12/8,621.04,627.45,615.3,616.05,4821300,0,1,311.4815136,314.6964378,308.6026267,308.9787879,4821300
2011/12/9,618,629.13,617.01,627.42,5526800,0,1,309.956807,315.5390388,309.4602742,314.6813913,5526800
2011/12/12,621.88,626.18,620.29,625.39,4363400,0,1,311.9028141,314.0594715,311.1053524,313.6632484,4363400
2011/12/13,628.76,636.5599,622.85,625.63,8048300,0,1,315.3534659,319.265492,312.3893159,313.78362,8048300
2011/12/14,621.848,624.32,612.49,618.07,7799500,0,1,311.8867646,313.1265918,307.1932762,309.9919153,7799500
2011/12/15,622.52,624,618.69,619.54,4812300,0,1,312.223805,312.9660964,310.3028752,310.7291912,4812300
2011/12/16,624.32,629.32,621.47,625.96,8909600,0,1,313.1265918,315.6343329,311.6971793,313.9491309,8909600
2011/12/19,628.01,628.5,620,621.83,4282700,0,1,314.9773048,315.2230634,310.9599034,311.8777367,4282700
2011/12/20,628,631.84,627.99,630.37,4771600,0,1,314.9722893,316.8982345,314.9672738,316.1609586,4771600
2011/12/21,630.01,631.82,618.96,625.82,4990800,0,1,315.9804012,316.8882035,310.4382933,313.8789141,4990800
2011/12/22,627.95,631.73,627.01,629.7,3640900,0,1,314.9472119,316.8430642,314.4757565,315.8249213,3640900
2011/12/23,632,634.68,630.56,633.14,2904400,0,1,316.9784822,318.3226315,316.2562528,317.5502472,2904400
2011/12/27,632.05,644.49,632,640.25,3209500,0,1,317.0035596,323.2428196,316.9784822,321.1162551,3209500
2011/12/28,642.75,645,638.1,639.7,4250100,0,1,322.3701257,323.4986092,320.0379264,320.8404036,4250100
2011/12/29,641.49,643,635.2,642.4,3147600,0,1,321.7381749,322.4955128,318.5834365,322.1945838,3147600
2011/12/30,642.02,646.76,642.02,645.9,3561000,0,1,322.0039955,324.3813341,322.0039955,323.9500026,3561000
2012/1/3,652.94,668.15,652.37,665.41,7345600,0,1,327.4809022,335.1094508,327.1950197,333.7352086,7345600
2012/1/4,665.03,670.25,660.62,668.28,5722200,0,1,333.5446203,336.1627021,331.3327926,335.174652,5722200
2012/1/5,662.13,663.97,656.23,659.01,6559200,0,1,332.0901304,333.0129792,329.1309959,330.5252999,6559200
2012/1/6,659.15,660,649.79,650.02,5380400,0,1,330.5955167,331.0218327,325.9010252,326.0163813,5380400
2012/1/9,646.5,647,621.23,622.46,11633500,0,1,324.2509316,324.5017057,311.5768078,312.1937121,11633500
2012/1/10,629.75,633.8,616.91,623.14,8782400,0,1,315.8499987,317.881269,309.4101194,312.5347649,8782400
2012/1/11,623.5,629.39,621.124,625.96,4795200,0,1,312.7153222,315.6694413,311.5236436,313.9491309,4795200
2012/1/12,631.22,632.89,626.5,629.64,3746600,0,1,316.5872746,317.4248601,314.2199669,315.7948284,3746600
2012/1/13,626.26,626.95,621.06,624.99,4609900,0,1,314.0995954,314.4456636,311.4915446,313.4626291,4609900
2012/1/17,631.98,631.98,625.68,628.58,3814700,0,1,316.9684512,316.9684512,313.8086974,315.2631873,3814700
2012/1/18,626.63,634,622.12,632.91,5517800,0,1,314.2851682,317.9815787,312.0231857,317.4348911,5517800
2012/1/19,640.99,640.99,631.46,639.57,12597900,0,1,321.4874008,321.4874008,316.7076462,320.7752023,12597900
2012/1/20,590.53,591,581.7,585.99,21131400,0,1,296.1792771,296.4150047,291.7506062,293.9022481,21131400
2012/1/23,586,588.66,583.16,585.52,6818900,0,1,293.9072636,295.2413819,292.4828666,293.6665204,6818900
2012/1/24,586.32,587.68,578,580.93,6105400,0,1,294.067759,294.7498646,289.8948777,291.364414,6105400
2012/1/25,577.51,578.71,566.38,569.49,9965400,0,1,289.6491191,290.250977,284.0668873,285.6267023,9965400
2012/1/26,571.98,574.48,564.55,568.1,6445900,0,1,286.8755574,288.1294279,283.149054,284.9295502,6445900
2012/1/27,570.78,580.32,569.33,579.98,7227700,0,1,286.2736995,291.0584696,285.5464546,290.8879432,7227700
2012/1/30,578.05,580,573.4,577.69,4656300,0,1,289.9199551,290.8979742,287.5877559,289.7393978,4656300
2012/1/31,583,584,575.15,580.11,4280500,0,1,292.4026189,292.9041671,288.4654653,290.9531445,4280500
2012/2/1,584.94,585.5,579.14,580.83,4636700,0,1,293.3756224,293.6564895,290.4666427,291.3142592,4636700
2012/2/2,584.87,586.41,582.08,585.11,4824500,0,1,293.3405141,294.1128983,291.9411945,293.4608856,4824500
2012/2/3,590.66,597.07,588.05,596.33,6330600,0,1,296.2444783,299.4594025,294.9354374,299.0882568,6330600
2012/2/6,595.01,610.83,594.01,609.09,7351800,0,1,298.4262131,306.3607062,297.9246649,305.4880122,7351800
2012/2/7,607.15,609.39,603.7622,606.77,4180000,0,1,304.5150087,305.6384767,302.8158636,304.3244203,4180000
2012/2/8,608.64,611.35,604.7417,609.85,3669100,0,1,305.2623155,306.6215112,303.3071301,305.8691889,3669100
2012/2/9,612.02,614.5,609,611.46,4524800,0,1,306.9575485,308.2013882,305.4428729,306.6766815,4524800
2012/2/10,607.88,608.13,604,605.91,4645700,0,1,304.8811389,305.0065259,302.9351317,303.8930889,4645700
2012/2/13,610.5,613.8385,610.02,612.2,3628900,0,1,306.1951952,307.869614,305.9544521,307.0478272,3628900
2012/2/14,611.54,612,604.76,609.76,3603700,0,1,306.7168054,306.9475176,303.3163084,305.8240495,3603700
2012/2/15,612.93,612.93,602.56,605.56,4846900,0,1,307.4139574,307.4139574,302.2129023,303.717547,4846900
2012/2/16,602.82,608.81,597.73,606.52,5056700,0,1,302.3433048,305.3475787,299.7904243,304.1990333,5056700
2012/2/17,604.97,607.63,602.4,604.64,4893300,0,1,303.4216335,304.7557518,302.1326546,303.2561226,4893300
2012/2/21,603.87,617.88,602.88,614,4956600,0,1,302.8699305,309.8966212,302.3733977,307.950614,4956600
2012/2/22,611.96,616.78,606.71,607.94,3930000,0,1,306.9274557,309.3449181,304.2943274,304.9112318,3930000
